id,nombre,dpto
3877,nombre3877,46
3879,nombre3879,11
3880,nombre3880,81
3881,nombre3881,29
3882,nombre3882,62
3883,nombre3883,15
3884,nombre3884,85
3885,nombre3885,56
3886,nombre3886,66
3887,nombre3887,5
3888,nombre3888,5
3889,nombre3889,84
3890,nombre3890,66
3891,nombre3891,94
3892,nombre3892,65
3893,nombre3893,79
3894,nombre3894,90
3895,nombre3895,88
3896,nombre3896,64
3897,nombre3897,58
3898,nombre3898,10
3899,nombre3899,39
3900,nombre3900,63
3901,nombre3901,56
3902,nombre3902,94
3903,nombre3903,52
3904,nombre3904,80
3905,nombre3905,16
3906,nombre3906,70
3907,nombre3907,45
3908,nombre3908,13
3909,nombre3909,16
3910,nombre3910,35
3911,nombre3911,93
3912,nombre3912,48
3913,nombre3913,77
3914,nombre3914,39
3915,nombre3915,31
3916,nombre3916,12
3917,nombre3917,55
3918,nombre3918,58
3919,nombre3919,36
3920,nombre3920,8
3921,nombre3921,73
3922,nombre3922,46
3923,nombre3923,80
3924,nombre3924,40
3925,nombre3925,3
3926,nombre3926,4
3927,nombre3927,52
3928,nombre3928,11
3929,nombre3929,12
3930,nombre3930,15
3931,nombre3931,39
3932,nombre3932,66
3933,nombre3933,48
3934,nombre3934,81
3935,nombre3935,25
3936,nombre3936,91
3937,nombre3937,92
3938,nombre3938,13
3939,nombre3939,29
3940,nombre3940,91
3941,nombre3941,46
3942,nombre3942,38
3943,nombre3943,70
3944,nombre3944,28
3945,nombre3945,84
3946,nombre3946,74
3947,nombre3947,58
3948,nombre3948,23
3949,nombre3949,19
3950,nombre3950,72
3951,nombre3951,10
3952,nombre3952,66
3953,nombre3953,9
3954,nombre3954,45
3955,nombre3955,22
3956,nombre3956,65
3957,nombre3957,82
3958,nombre3958,73
3959,nombre3959,40
3960,nombre3960,63
3961,nombre3961,90
3962,nombre3962,100
3963,nombre3963,81
3965,nombre3965,3
3966,nombre3966,32
3967,nombre3967,59
3968,nombre3968,87
3969,nombre3969,14
3970,nombre3970,7
3971,nombre3971,22
3972,nombre3972,2
3973,nombre3973,41
3974,nombre3974,17
3975,nombre3975,20
3976,nombre3976,6
3977,nombre3977,30
3978,nombre3978,12
3979,nombre3979,37
3980,nombre3980,92
3981,nombre3981,57
3982,nombre3982,81
3983,nombre3983,99
3984,nombre3984,76
3985,nombre3985,12
3986,nombre3986,13
3987,nombre3987,70
3988,nombre3988,19
3989,nombre3989,2
3990,nombre3990,56
3991,nombre3991,30
3992,nombre3992,74
3993,nombre3993,57
3994,nombre3994,15
3995,nombre3995,96
3996,nombre3996,27
3997,nombre3997,48
3998,nombre3998,20
3999,nombre3999,100
4000,nombre4000,9
4001,nombre4001,73
4002,nombre4002,62
4003,nombre4003,94
4004,nombre4004,41
4005,nombre4005,45
4006,nombre4006,61
4007,nombre4007,74
4008,nombre4008,88
4009,nombre4009,53
4010,nombre4010,31
4011,nombre4011,58
4012,nombre4012,50
4013,nombre4013,15
4014,nombre4014,60
4015,nombre4015,14
4016,nombre4016,50
4017,nombre4017,60
4018,nombre4018,81
4019,nombre4019,44
4020,nombre4020,19
4021,nombre4021,78
4022,nombre4022,83
4023,nombre4023,6
4024,nombre4024,22
4025,nombre4025,23
4026,nombre4026,41
4027,nombre4027,37
4028,nombre4028,15
4029,nombre4029,63
4030,nombre4030,25
4031,nombre4031,39
4032,nombre4032,40
4033,nombre4033,62
4034,nombre4034,88
4035,nombre4035,49
4036,nombre4036,28
4037,nombre4037,8
4038,nombre4038,74
4039,nombre4039,40
4040,nombre4040,8
4041,nombre4041,3
4042,nombre4042,50
4043,nombre4043,69
4044,nombre4044,3
4045,nombre4045,95
4046,nombre4046,25
4047,nombre4047,58
4048,nombre4048,80
4049,nombre4049,27
4050,nombre4050,81
4051,nombre4051,1111,
4052,nombre4052,29
4053,nombre4053,52
4054,nombre4054,60
4055,nombre4055,1111,
4056,nombre4056,64
4057,nombre4057,18
4058,nombre4058,2
4059,nombre4059,8
4060,nombre4060,3
4061,nombre4061,67
4062,nombre4062,8
4063,nombre4063,53
4064,nombre4064,49
4065,nombre4065,71
4066,nombre4066,8
4067,nombre4067,1111,
4068,nombre4068,95
4069,nombre4069,56
4070,nombre4070,69
4071,nombre4071,38
4072,nombre4072,40
4073,nombre4073,46
4074,nombre4074,34
4075,nombre4075,29
4076,nombre4076,67
4077,nombre4077,66
4078,nombre4078,69
4079,nombre4079,61
4080,nombre4080,51
4081,nombre4081,50
4082,nombre4082,30
4083,nombre4083,79
4084,nombre4084,86
4085,nombre4085,22
4086,nombre4086,14
4087,nombre4087,85
4088,nombre4088,2
4089,nombre4089,47
4090,nombre4090,15
4091,nombre4091,100
4092,nombre4092,38
4093,nombre4093,63
4094,nombre4094,28
4095,nombre4095,9
4096,nombre4096,90
4097,nombre4097,8
4098,nombre4098,36
4099,nombre4099,61
4100,nombre4100,15
4101,nombre4101,89
4102,nombre4102,28
4103,nombre4103,96
4104,nombre4104,32
4105,nombre4105,3
4106,nombre4106,88
4107,nombre4107,8
4108,nombre4108,68
4109,nombre4109,15
4110,nombre4110,71
4111,nombre4111,65
4112,nombre4112,1111,
4113,nombre4113,21
4114,nombre4114,90
4115,nombre4115,45
4116,nombre4116,95
4117,nombre4117,79
4118,nombre4118,16
4119,nombre4119,85
4120,nombre4120,10
4121,nombre4121,91
4122,nombre4122,15
4123,nombre4123,20
4124,nombre4124,88
4125,nombre4125,3
4126,nombre4126,70
4127,nombre4127,39
4128,nombre4128,41
4129,nombre4129,54
4130,nombre4130,92
4131,nombre4131,49
4132,nombre4132,43
4133,nombre4133,30
4134,nombre4134,23
4135,nombre4135,83
4136,nombre4136,49
4137,nombre4137,10
4138,nombre4138,3
4139,nombre4139,38
4140,nombre4140,55
4141,nombre4141,5
4142,nombre4142,80
4143,nombre4143,82
4144,nombre4144,19
4145,nombre4145,69
4146,nombre4146,10
4147,nombre4147,91
4148,nombre4148,88
4149,nombre4149,54
4150,nombre4150,77
4151,nombre4151,49
4152,nombre4152,50
4153,nombre4153,6
4154,nombre4154,76
4155,nombre4155,7
4156,nombre4156,33
4157,nombre4157,85
4158,nombre4158,53
4159,nombre4159,41
4160,nombre4160,52
4161,nombre4161,17
4162,nombre4162,21
4163,nombre4163,68
4164,nombre4164,75
4165,nombre4165,64
4166,nombre4166,1111,
4167,nombre4167,31
4168,nombre4168,2
4169,nombre4169,60
4170,nombre4170,16
4171,nombre4171,35
4172,nombre4172,84
4173,nombre4173,27
4174,nombre4174,86
4175,nombre4175,87
4176,nombre4176,1111,
4177,nombre4177,55
4178,nombre4178,8
4179,nombre4179,46
4180,nombre4180,75
4181,nombre4181,98
4182,nombre4182,8
4183,nombre4183,56
4184,nombre4184,98
4185,nombre4185,60
4186,nombre4186,34
4187,nombre4187,58
4188,nombre4188,96
4189,nombre4189,91
4190,nombre4190,55
4191,nombre4191,93
4192,nombre4192,62
4193,nombre4193,43
4194,nombre4194,11
4195,nombre4195,56
4196,nombre4196,13
4197,nombre4197,75
4198,nombre4198,84
4199,nombre4199,5
4200,nombre4200,7
4201,nombre4201,48
4202,nombre4202,38
4203,nombre4203,75
4204,nombre4204,71
4205,nombre4205,78
4206,nombre4206,75
4207,nombre4207,79
4208,nombre4208,91
4209,nombre4209,90
4210,nombre4210,18
4211,nombre4211,98
4212,nombre4212,7
4213,nombre4213,7
4214,nombre4214,21
4215,nombre4215,75
4216,nombre4216,70
4217,nombre4217,74
4218,nombre4218,73
4219,nombre4219,50
4220,nombre4220,44
4221,nombre4221,21
4222,nombre4222,87
4223,nombre4223,87
4224,nombre4224,71
4225,nombre4225,45
4226,nombre4226,21
4227,nombre4227,26
4228,nombre4228,23
4229,nombre4229,3
4230,nombre4230,75
4231,nombre4231,69
4232,nombre4232,49
4233,nombre4233,76
4234,nombre4234,9
4235,nombre4235,40
4236,nombre4236,76
4237,nombre4237,1111,
4238,nombre4238,68
4239,nombre4239,71
4240,nombre4240,68
4241,nombre4241,16
4242,nombre4242,8
4243,nombre4243,100
4244,nombre4244,63
4245,nombre4245,67
4246,nombre4246,80
4247,nombre4247,83
4248,nombre4248,31
4249,nombre4249,3
4250,nombre4250,15
4251,nombre4251,11
4252,nombre4252,52
4253,nombre4253,61
4254,nombre4254,9
4255,nombre4255,72
4256,nombre4256,3
4257,nombre4257,57
4258,nombre4258,99
4259,nombre4259,47
4261,nombre4261,50
4262,nombre4262,56
4263,nombre4263,56
4264,nombre4264,48
4265,nombre4265,63
4266,nombre4266,52
4267,nombre4267,4
4268,nombre4268,54
4269,nombre4269,26
4270,nombre4270,50
4271,nombre4271,72
4272,nombre4272,49
4273,nombre4273,21
4274,nombre4274,63
4275,nombre4275,54
4276,nombre4276,26
4277,nombre4277,70
4278,nombre4278,35
4279,nombre4279,54
4280,nombre4280,29
4281,nombre4281,10
4282,nombre4282,29
4283,nombre4283,26
4284,nombre4284,80
4285,nombre4285,26
4286,nombre4286,65
4287,nombre4287,94
4288,nombre4288,61
4289,nombre4289,96
4290,nombre4290,74
4291,nombre4291,97
4292,nombre4292,27
4293,nombre4293,12
4294,nombre4294,97
4295,nombre4295,61
4296,nombre4296,88
4297,nombre4297,97
4298,nombre4298,88
4299,nombre4299,40
4300,nombre4300,49
4301,nombre4301,15
4302,nombre4302,95
4303,nombre4303,33
4304,nombre4304,61
4305,nombre4305,16
4306,nombre4306,42
4307,nombre4307,5
4308,nombre4308,76
4309,nombre4309,53
4310,nombre4310,32
4312,nombre4312,8
4313,nombre4313,68
4314,nombre4314,67
4315,nombre4315,90
4316,nombre4316,71
4317,nombre4317,61
4318,nombre4318,77
4319,nombre4319,2
4320,nombre4320,78
4321,nombre4321,36
4322,nombre4322,74
4323,nombre4323,82
4324,nombre4324,52
4325,nombre4325,86
4326,nombre4326,68
4327,nombre4327,91
4328,nombre4328,52
4329,nombre4329,50
4330,nombre4330,92
4331,nombre4331,50
4332,nombre4332,36
4333,nombre4333,58
4334,nombre4334,44
4335,nombre4335,84
4336,nombre4336,23
4337,nombre4337,34
4338,nombre4338,36
4339,nombre4339,6
4341,nombre4341,87
4342,nombre4342,87
4343,nombre4343,78
4344,nombre4344,54
4345,nombre4345,14
4346,nombre4346,99
4347,nombre4347,5
4348,nombre4348,48
4349,nombre4349,86
4350,nombre4350,18
4351,nombre4351,93
4352,nombre4352,88
4353,nombre4353,84
4354,nombre4354,52
4355,nombre4355,27
4356,nombre4356,79
4357,nombre4357,71
4358,nombre4358,82
4359,nombre4359,92
4360,nombre4360,71
4361,nombre4361,28
4362,nombre4362,71
4363,nombre4363,61
4364,nombre4364,18
4365,nombre4365,67
4366,nombre4366,66
4367,nombre4367,72
4368,nombre4368,31
4369,nombre4369,82
4370,nombre4370,71
4371,nombre4371,48
4372,nombre4372,21
4373,nombre4373,43
4374,nombre4374,65
4375,nombre4375,66
4376,nombre4376,40
4377,nombre4377,21
4378,nombre4378,21
4379,nombre4379,72
4380,nombre4380,16
4381,nombre4381,63
4382,nombre4382,98
4383,nombre4383,98
4384,nombre4384,65
4385,nombre4385,94
4386,nombre4386,3
4387,nombre4387,30
4388,nombre4388,41
4389,nombre4389,33
4390,nombre4390,79
4391,nombre4391,83
4392,nombre4392,4
4393,nombre4393,38
4394,nombre4394,19
4395,nombre4395,5
4396,nombre4396,78
4397,nombre4397,13
4398,nombre4398,2
4399,nombre4399,66
4400,nombre4400,7
4401,nombre4401,79
4402,nombre4402,42
4403,nombre4403,10
4404,nombre4404,81
4405,nombre4405,29
4406,nombre4406,97
4407,nombre4407,32
4408,nombre4408,3
4409,nombre4409,100
4410,nombre4410,63
4411,nombre4411,13
4412,nombre4412,31
4413,nombre4413,15
4414,nombre4414,31
4415,nombre4415,64
4416,nombre4416,99
4417,nombre4417,77
4418,nombre4418,88
4419,nombre4419,28
4420,nombre4420,54
4421,nombre4421,37
4422,nombre4422,93
4423,nombre4423,42
4424,nombre4424,67
4425,nombre4425,73
4426,nombre4426,54
4427,nombre4427,26
4428,nombre4428,2
4429,nombre4429,34
4430,nombre4430,98
4431,nombre4431,18
4432,nombre4432,16
4433,nombre4433,63
4434,nombre4434,38
4435,nombre4435,48
4436,nombre4436,85
4437,nombre4437,76
4438,nombre4438,44
4439,nombre4439,52
4440,nombre4440,18
4441,nombre4441,90
4442,nombre4442,36
4443,nombre4443,30
4444,nombre4444,31
4445,nombre4445,10
4446,nombre4446,79
4447,nombre4447,6
4448,nombre4448,1111,
4449,nombre4449,27
4450,nombre4450,59
4451,nombre4451,100
4452,nombre4452,8
4453,nombre4453,69
4454,nombre4454,80
4455,nombre4455,48
4456,nombre4456,71
4457,nombre4457,17
4458,nombre4458,34
4459,nombre4459,47
4460,nombre4460,8
4461,nombre4461,38
4462,nombre4462,36
4463,nombre4463,58
4464,nombre4464,39
4465,nombre4465,45
4466,nombre4466,10
4467,nombre4467,40
4468,nombre4468,47
4469,nombre4469,23
4470,nombre4470,47
4471,nombre4471,68
4472,nombre4472,40
4473,nombre4473,92
4474,nombre4474,23
4475,nombre4475,20
4476,nombre4476,80
4477,nombre4477,59
4478,nombre4478,52
4479,nombre4479,5
4480,nombre4480,22
4481,nombre4481,95
4482,nombre4482,57
4483,nombre4483,46
4484,nombre4484,3
4485,nombre4485,90
4486,nombre4486,82
4487,nombre4487,78
4488,nombre4488,54
4489,nombre4489,4
4490,nombre4490,28
4491,nombre4491,22
4492,nombre4492,48
4493,nombre4493,68
4494,nombre4494,25
4495,nombre4495,35
4496,nombre4496,37
4497,nombre4497,7
4498,nombre4498,41
4499,nombre4499,27
4500,nombre4500,72
4501,nombre4501,20
4502,nombre4502,6
4503,nombre4503,6
4504,nombre4504,42
4505,nombre4505,93
4506,nombre4506,92
4507,nombre4507,89
4508,nombre4508,98
4509,nombre4509,94
4510,nombre4510,8
4511,nombre4511,55
4512,nombre4512,59
4513,nombre4513,86
4514,nombre4514,1111,
4515,nombre4515,2
4516,nombre4516,7
4517,nombre4517,39
4518,nombre4518,47
4519,nombre4519,37
4520,nombre4520,30
4521,nombre4521,33
4522,nombre4522,16
4523,nombre4523,52
4524,nombre4524,49
4525,nombre4525,39
4526,nombre4526,50
4527,nombre4527,27
4528,nombre4528,1111,
4529,nombre4529,92
4530,nombre4530,38
4531,nombre4531,41
4532,nombre4532,92
4533,nombre4533,8
4534,nombre4534,45
4535,nombre4535,45
4536,nombre4536,1111,
4537,nombre4537,90
4538,nombre4538,72
4539,nombre4539,61
4540,nombre4540,11
4541,nombre4541,21
4542,nombre4542,16
4543,nombre4543,21
4544,nombre4544,37
4545,nombre4545,90
4546,nombre4546,3
4547,nombre4547,96
4548,nombre4548,69
4549,nombre4549,26
4550,nombre4550,75
4551,nombre4551,38
4552,nombre4552,57
4553,nombre4553,55
4554,nombre4554,86
4555,nombre4555,81
4556,nombre4556,42
4557,nombre4557,56
4558,nombre4558,35
4559,nombre4559,17
4560,nombre4560,44
4561,nombre4561,83
4562,nombre4562,98
4563,nombre4563,48
4564,nombre4564,15
4565,nombre4565,63
4566,nombre4566,55
4567,nombre4567,23
4568,nombre4568,65
4569,nombre4569,49
4570,nombre4570,70
4571,nombre4571,2
4572,nombre4572,16
4573,nombre4573,11
4574,nombre4574,33
4575,nombre4575,66
4576,nombre4576,8
4577,nombre4577,58
4578,nombre4578,57
4579,nombre4579,70
4581,nombre4581,43
4582,nombre4582,59
4583,nombre4583,4
4584,nombre4584,8
4585,nombre4585,5
4586,nombre4586,59
4587,nombre4587,7
4588,nombre4588,45
4589,nombre4589,66
4590,nombre4590,15
4591,nombre4591,62
4592,nombre4592,65
4593,nombre4593,32
4594,nombre4594,29
4595,nombre4595,56
4596,nombre4596,79
4598,nombre4598,26
4599,nombre4599,69
4600,nombre4600,50
4601,nombre4601,97
4602,nombre4602,47
4603,nombre4603,41
4604,nombre4604,93
4605,nombre4605,95
4606,nombre4606,22
4607,nombre4607,1111,
4608,nombre4608,84
4609,nombre4609,60
4611,nombre4611,43
4612,nombre4612,9
4613,nombre4613,47
4614,nombre4614,29
4615,nombre4615,83
4616,nombre4616,60
4617,nombre4617,91
4618,nombre4618,97
4619,nombre4619,65
4620,nombre4620,33
4621,nombre4621,54
4622,nombre4622,46
4623,nombre4623,8
4624,nombre4624,11
4625,nombre4625,30
4626,nombre4626,98
4627,nombre4627,21
4628,nombre4628,33
4629,nombre4629,60
4630,nombre4630,57
4631,nombre4631,62
4632,nombre4632,21
4633,nombre4633,44
4634,nombre4634,79
4635,nombre4635,78
4636,nombre4636,12
4637,nombre4637,3
4638,nombre4638,34
4639,nombre4639,73
4640,nombre4640,75
4641,nombre4641,10
4642,nombre4642,93
4643,nombre4643,16
4644,nombre4644,73
4645,nombre4645,13
4646,nombre4646,20
4647,nombre4647,84
4648,nombre4648,80
4649,nombre4649,23
4650,nombre4650,47
4651,nombre4651,81
4652,nombre4652,90
4653,nombre4653,95
4654,nombre4654,48
4655,nombre4655,41
4656,nombre4656,30
4657,nombre4657,22
4658,nombre4658,5
4659,nombre4659,44
4660,nombre4660,16
4661,nombre4661,53
4662,nombre4662,29
4663,nombre4663,40
4664,nombre4664,5
4665,nombre4665,77
4666,nombre4666,43
4667,nombre4667,9
4668,nombre4668,68
4669,nombre4669,58
4670,nombre4670,98
4671,nombre4671,76
4672,nombre4672,17
4673,nombre4673,68
4674,nombre4674,25
4675,nombre4675,21
4676,nombre4676,19
4677,nombre4677,33
4678,nombre4678,38
4679,nombre4679,41
4680,nombre4680,60
4681,nombre4681,37
4682,nombre4682,79
4683,nombre4683,94
4684,nombre4684,60
4685,nombre4685,43
4686,nombre4686,53
4687,nombre4687,80
4688,nombre4688,44
4689,nombre4689,21
4690,nombre4690,17
4691,nombre4691,3
4692,nombre4692,25
4693,nombre4693,23
4694,nombre4694,1111,
4695,nombre4695,91
4696,nombre4696,31
4697,nombre4697,93
4698,nombre4698,55
4699,nombre4699,16
4700,nombre4700,1111,
4701,nombre4701,97
4702,nombre4702,78
4703,nombre4703,14
4704,nombre4704,28
4705,nombre4705,64
4706,nombre4706,96
4707,nombre4707,67
4708,nombre4708,82
4709,nombre4709,94
4710,nombre4710,46
4711,nombre4711,77
4712,nombre4712,39
4713,nombre4713,39
4714,nombre4714,52
4715,nombre4715,59
4716,nombre4716,28
4717,nombre4717,14
4718,nombre4718,98
4719,nombre4719,13
4720,nombre4720,100
4721,nombre4721,84
4722,nombre4722,30
4723,nombre4723,88
4724,nombre4724,51
4725,nombre4725,43
4726,nombre4726,64
4727,nombre4727,19
4728,nombre4728,45
4729,nombre4729,77
4730,nombre4730,66
4731,nombre4731,90
4732,nombre4732,4
4733,nombre4733,39
4734,nombre4734,74
4735,nombre4735,27
4736,nombre4736,76
4737,nombre4737,14
4738,nombre4738,17
4739,nombre4739,49
4740,nombre4740,2
4741,nombre4741,7
4742,nombre4742,56
4743,nombre4743,22
4744,nombre4744,80
4745,nombre4745,5
4746,nombre4746,48
4747,nombre4747,32
4748,nombre4748,69
4749,nombre4749,86
4750,nombre4750,19
4751,nombre4751,20
4752,nombre4752,43
4753,nombre4753,97
4754,nombre4754,71
4755,nombre4755,85
4756,nombre4756,90
4757,nombre4757,90
4758,nombre4758,36
4760,nombre4760,15
4761,nombre4761,74
4762,nombre4762,48
4763,nombre4763,18
4764,nombre4764,30
4765,nombre4765,41
4766,nombre4766,82
4767,nombre4767,67
4768,nombre4768,68
4769,nombre4769,90
4770,nombre4770,37
4771,nombre4771,45
4772,nombre4772,29
4773,nombre4773,77
4774,nombre4774,81
4775,nombre4775,55
4776,nombre4776,94
4777,nombre4777,81
4778,nombre4778,25
4779,nombre4779,90
4780,nombre4780,15
4781,nombre4781,27
4782,nombre4782,68
4783,nombre4783,92
4784,nombre4784,52
4785,nombre4785,44
4786,nombre4786,13
4787,nombre4787,31
4788,nombre4788,12
4789,nombre4789,47
4790,nombre4790,34
4791,nombre4791,23
4792,nombre4792,54
4793,nombre4793,15
4794,nombre4794,79
4795,nombre4795,67
4796,nombre4796,1111,
4797,nombre4797,57
4798,nombre4798,91
4799,nombre4799,12
4800,nombre4800,11
4801,nombre4801,57
4802,nombre4802,10
4803,nombre4803,45
4804,nombre4804,41
4805,nombre4805,99
4806,nombre4806,90
4807,nombre4807,22
4808,nombre4808,88
4809,nombre4809,74
4810,nombre4810,95
4811,nombre4811,29
4812,nombre4812,21
4813,nombre4813,6
4814,nombre4814,10
4815,nombre4815,27
4816,nombre4816,8
4817,nombre4817,25
4818,nombre4818,40
4819,nombre4819,50
4820,nombre4820,81
4821,nombre4821,83
4822,nombre4822,44
4823,nombre4823,38
4824,nombre4824,30
4825,nombre4825,44
4826,nombre4826,49
4827,nombre4827,37
4828,nombre4828,99
4829,nombre4829,39
4830,nombre4830,95
4831,nombre4831,70
4832,nombre4832,17
4833,nombre4833,41
4834,nombre4834,2
4835,nombre4835,26
4836,nombre4836,8
4837,nombre4837,100
4838,nombre4838,12
4839,nombre4839,21
4840,nombre4840,89
4841,nombre4841,76
4842,nombre4842,73
4843,nombre4843,28
4844,nombre4844,32
4845,nombre4845,63
4846,nombre4846,70
4847,nombre4847,9
4848,nombre4848,38
4849,nombre4849,4
4850,nombre4850,86
4851,nombre4851,79
4852,nombre4852,3
4853,nombre4853,69
4854,nombre4854,91
4855,nombre4855,67
4856,nombre4856,50
4857,nombre4857,68
4858,nombre4858,49
4859,nombre4859,98
4860,nombre4860,86
4861,nombre4861,100
4862,nombre4862,96
4863,nombre4863,80
4864,nombre4864,7
4865,nombre4865,33
4866,nombre4866,29
4867,nombre4867,81
4868,nombre4868,67
4869,nombre4869,1111,
4870,nombre4870,89
4871,nombre4871,36
4872,nombre4872,56
4873,nombre4873,49
4874,nombre4874,3
4875,nombre4875,88
4876,nombre4876,88
4877,nombre4877,74
4878,nombre4878,55
4879,nombre4879,100
4880,nombre4880,15
4881,nombre4881,46
4882,nombre4882,3
4883,nombre4883,52
4884,nombre4884,77
4885,nombre4885,92
4886,nombre4886,96
4887,nombre4887,52
4888,nombre4888,50
4889,nombre4889,61
4890,nombre4890,1111,
4891,nombre4891,33
4893,nombre4893,98
4894,nombre4894,100
4895,nombre4895,88
4896,nombre4896,60
4897,nombre4897,43
4898,nombre4898,69
4899,nombre4899,99
4900,nombre4900,99
4901,nombre4901,46
4902,nombre4902,72
4903,nombre4903,11
4904,nombre4904,84
4905,nombre4905,86
4906,nombre4906,3
4907,nombre4907,31
4908,nombre4908,41
4909,nombre4909,75
4910,nombre4910,65
4911,nombre4911,14
4912,nombre4912,44
4913,nombre4913,26
4914,nombre4914,36
4915,nombre4915,52
4917,nombre4917,12
4918,nombre4918,52
4919,nombre4919,42
4920,nombre4920,92
4921,nombre4921,69
4922,nombre4922,75
4923,nombre4923,78
4924,nombre4924,12
4925,nombre4925,27
4926,nombre4926,60
4928,nombre4928,3
4929,nombre4929,75
4930,nombre4930,47
4931,nombre4931,8
4932,nombre4932,77
4933,nombre4933,44
4934,nombre4934,16
4935,nombre4935,45
4936,nombre4936,96
4937,nombre4937,10
4938,nombre4938,28
4939,nombre4939,9
4940,nombre4940,90
4941,nombre4941,89
4942,nombre4942,75
4943,nombre4943,27
4944,nombre4944,3
4945,nombre4945,63
4946,nombre4946,6
4947,nombre4947,65
4948,nombre4948,33
4949,nombre4949,6
4950,nombre4950,99
4951,nombre4951,48
4952,nombre4952,87
4953,nombre4953,34
4954,nombre4954,95
4955,nombre4955,16
4956,nombre4956,28
4957,nombre4957,8
4958,nombre4958,75
4959,nombre4959,61
4960,nombre4960,98
4961,nombre4961,74
4962,nombre4962,58
4963,nombre4963,27
4964,nombre4964,21
4965,nombre4965,50
4966,nombre4966,57
4967,nombre4967,63
4968,nombre4968,62
4969,nombre4969,5
4970,nombre4970,19
4971,nombre4971,84
4972,nombre4972,38
4973,nombre4973,3
4974,nombre4974,4
4975,nombre4975,67
4976,nombre4976,71
4977,nombre4977,88
4978,nombre4978,47
4979,nombre4979,93
4980,nombre4980,100
4981,nombre4981,60
4982,nombre4982,8
4983,nombre4983,15
4984,nombre4984,79
4985,nombre4985,55
4986,nombre4986,92
4987,nombre4987,70
4988,nombre4988,31
4989,nombre4989,38
4990,nombre4990,25
4991,nombre4991,87
4992,nombre4992,76
4993,nombre4993,68
4994,nombre4994,97
